MsgOut,BytesOut,MsgIn,BytesIn
0,0,5500,1122108,
0,0,3964,1225300,
7734,2287566,0,0,
4971,3335689,0,0,
0,0,6811,702411,
0,0,6775,2316613,
8818,2598094,0,0,
6355,4041265,0,0,
0,0,8546,671710,
0,0,9170,2995766,
9540,2872598,0,0,
8848,4787766,0,0,
0,0,6223,682405,
0,0,14512,3570060,
7920,2961674,0,0,
13215,5747343,0,0,
0,0,8265,1028729,
0,0,18708,4241618,
6938,3340126,0,0,
16927,6546045,0,0,
0,0,5310,1197852,
0,0,24025,5034053,
10557,4397223,0,0,
17990,6735574,0,0,
0,0,8167,1953521,
0,0,24622,5191630,
11234,3624596,0,0,
20574,8352416,0,0,
0,0,9363,1616849,
0,0,28575,6587471,
12755,2595653,0,0,
25825,10491603,0,0,
0,0,11932,2208222,
0,0,30150,6925244,
9791,2675133,0,0,
34379,11781193,0,0,
0,0,15989,2492515,
0,0,34914,7831166,
9394,2507242,0,0,
37853,13053849,0,0,
0,0,12017,3061201,
0,0,43857,8688471,
11568,2534518,0,0,
41244,14064654,0,0,
0,0,15611,3108099,
0,0,46011,9787261,
14016,3123756,0,0,
44585,14345493,0,0,
0,0,14537,2659155,
0,0,50913,11143481,
15820,2759480,0,0,
45461,15090425,0,0,
0,0,17302,3224708,
0,0,53523,11780579,
15743,2010607,0,0,
48188,16298818,0,0,
0,0,11858,2640538,
0,0,62045,13431881,
15794,1870576,0,0,
57940,17323282,0,0,
0,0,11671,1775335,
0,0,66972,15051852,
13494,940966,0,0,
65861,19082985,0,0,
0,0,12113,2150743,
0,0,69272,15429284,
14661,1656159,0,0,
67178,19160268,0,0,
0,0,15905,2369015,
0,0,72438,16257432,
17621,1819237,0,0,
68288,19661718,0,0,
0,0,14014,1457056,
0,0,77662,17925118,
16715,1917063,0,0,
71487,20199675,0,0,
0,0,14030,1532662,
0,0,79662,18456306,
17255,2222467,0,0,
73360,20389728,0,0,
0,0,15862,1922494,
0,0,80802,18564850,
18494,1889026,0,0,
74261,21037051,0,0,
0,0,17968,2315846,
0,0,81981,18821429,
19123,1782363,0,0,
75108,21362036,0,0,
0,0,19250,2596478,
0,0,82890,18967658,
20841,1901573,0,0,
75875,21429191,0,0,
0,0,10987,1194829,
0,0,91740,20543298,
14464,774232,0,0,
86509,22767629,0,0,
0,0,9568,958704,
0,0,93343,20812209,
12312,665054,0,0,
89566,22938288,0,0,
0,0,9250,818306,
0,0,93664,20952832,
10711,561917,0,0,
92350,23084730,0,0,
0,0,8023,406889,
0,0,94892,21364324,
10021,531273,0,0,
93041,23115449,0,0,
0,0,5193,274073,
0,0,97722,21497140,
7503,403343,0,0,
95559,23243379,0,0,
0,0,3095,173195,
0,0,99858,21599268,
4409,219261,0,0,
98655,23427611,0,0,
0,0,3095,173195,
0,0,99858,21599268,
2329,110541,0,0,
100735,23536331,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,2,150,
0,0,1,75,
1,75,0,0,
3,121,0,0,
0,0,2,150,
0,0,2,150,
1,75,0,0,
4,196,0,0,
0,0,16,9658,
0,0,5,1287,
22,17826,0,0,
6,346,0,0,
0,0,199,95503,
0,0,27,12157,
297,193769,0,0,
23,12067,0,0,
0,0,520,96920,
0,0,177,127637,
765,466985,0,0,
99,37343,0,0,
0,0,969,191435,
0,0,330,139468,
1416,686170,0,0,
310,187534,0,0,
0,0,1810,366550,
0,0,915,241893,
2063,922755,0,0,
658,351874,0,0,
0,0,2797,634381,
0,0,1324,357566,
3071,1440075,0,0,
1143,537349,0,0,
0,0,3492,707240,
0,0,1921,584625,
3916,2284922,0,0,
2634,950520,0,0,
0,0,5022,462416,
0,0,3918,1198960,
5586,3280196,0,0,
3553,1371015,0,0,
0,0,4854,623214,
0,0,6378,1361870,
5898,3470542,0,0,
5847,2342957,0,0,
0,0,6237,1125177,
0,0,9070,1554316,
6395,3817103,0,0,
8298,3382976,0,0,
0,0,8354,2130570,
0,0,10090,1823222,
4909,3324047,0,0,
12192,5255502,0,0,
0,0,8837,1910673,
0,0,14742,3194176,
6666,2556204,0,0,
15032,7193428,0,0,
0,0,10780,2345588,
0,0,19445,4116911,
8055,2830987,0,0,
16802,7666934,0,0,
0,0,11438,2853544,
0,0,22324,4811530,
8993,2419065,0,0,
20654,8888368,0,0,
0,0,14257,3970907,
0,0,24264,4939176,
4786,1575712,0,0,
27519,10811577,0,0,
0,0,14781,3628223,
0,0,28330,6456348,
6188,2404850,0,0,
29857,11441763,0,0,
0,0,14278,2653722,
0,0,35726,8824924,
8772,2899766,0,0,
32760,12262738,0,0,
0,0,13027,2235285,
0,0,43298,10348482,
6889,2261367,0,0,
40541,14049305,0,0,
0,0,12984,1828354,
0,0,47332,11599116,
7345,1794093,0,0,
45030,15462546,0,0,
0,0,16168,1757600,
0,0,49364,12189762,
8017,2254305,0,0,
48050,15988476,0,0,
0,0,14948,1737992,
0,0,53648,12529330,
9474,2844386,0,0,
49537,16266415,0,0,
0,0,15276,1499014,
0,0,56076,13180170,
11208,3486318,0,0,
52586,16633984,0,0,
0,0,20363,1817683,
0,0,58055,13314503,
11764,3730878,0,0,
54750,17181216,0,0,
0,0,17246,1371174,
0,0,65075,14301925,
10072,2894526,0,0,
59239,18812641,0,0,
0,0,18732,1896312,
0,0,67902,14434340,
13546,2433262,0,0,
61012,19981320,0,0,
0,0,19869,1841959,
0,0,70636,14972734,
14944,2464048,0,0,
65614,20590152,0,0,
0,0,18574,1556984,
0,0,74770,15594410,
14051,1602435,0,0,
68619,21942743,0,0,
0,0,17215,1029269,
0,0,79144,16401934,
15996,2244156,0,0,
69231,21986763,0,0,
0,0,17873,1169701,
0,0,80095,16442299,
17063,2508037,0,0,
69904,22185666,0,0,
0,0,19446,1250344,
0,0,80714,16531462,
13735,1994411,0,0,
74838,23028016,0,0,
0,0,17655,958221,
0,0,84681,17015203,
9525,866831,0,0,
80724,24427800,0,0,
0,0,15718,899340,
0,0,87140,17173982,
5628,416044,0,0,
85002,24927698,0,0,
0,0,13587,803753,
0,0,89370,17292986,
5651,418077,0,0,
85058,24934210,0,0,
0,0,11795,683917,
0,0,91163,17412897,
4716,326540,0,0,
85994,25025822,0,0,
0,0,10666,617726,
0,0,93746,17543508,
2919,191709,0,0,
87834,25162098,0,0,
0,0,7584,461364,
0,0,96828,17699870,
981,82897,0,0,
89772,25270910,0,0,
0,0,5788,297866,
0,0,98624,17863368,
240,39458,0,0,
90513,25314349,0,0,
0,0,3221,157323,
0,0,101191,18003911,
0,0,0,0,
90753,25353807,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,2,150,
0,0,0,0,
0,0,0,0,
3,121,0,0,
0,0,1,75,
0,0,2,150,
0,0,0,0,
4,196,0,0,
0,0,11,11473,
0,0,7,2405,
64,62734,0,0,
5,271,0,0,
0,0,90,69788,
0,0,33,10435,
337,313463,0,0,
18,12862,0,0,
0,0,262,152912,
0,0,88,40724,
881,695471,0,0,
92,86056,0,0,
0,0,603,294679,
0,0,180,99728,
1448,1117686,0,0,
339,288323,0,0,
0,0,1367,429225,
0,0,762,382028,
2020,1328950,0,0,
893,863181,0,0,
0,0,3253,754689,
0,0,1449,565181,
3409,1730237,0,0,
1559,1235157,0,0,
0,0,3788,916082,
0,0,3081,904071,
3635,1787047,0,0,
3392,2047270,0,0,
0,0,4140,739174,
0,0,4869,1592037,
5605,2032987,0,0,
5368,3161216,0,0,
0,0,6232,820570,
0,0,7050,2126688,
7243,2650987,0,0,
6352,3744882,0,0,
0,0,4642,1278522,
0,0,12208,2883670,
7319,3096763,0,0,
9369,4515315,0,0,
0,0,6656,1600274,
0,0,15964,3814212,
7217,3276015,0,0,
12649,5629347,0,0,
0,0,6516,1789804,
0,0,19092,4544496,
8673,3700861,0,0,
14058,6152682,0,0,
0,0,6441,1744813,
0,0,22667,5376677,
11133,4337827,0,0,
14720,6500864,0,0,
0,0,7718,2204276,
0,0,25672,5947542,
10641,4082941,0,0,
18509,7806843,0,0,
0,0,8777,3055175,
0,0,28017,6112309,
13250,4381004,0,0,
20532,8433888,0,0,
0,0,8596,2919992,
0,0,32141,7093323,
13778,2889746,0,0,
26835,10622551,0,0,
0,0,10838,3598924,
0,0,33645,7235259,
14704,2960498,0,0,
30774,11186368,0,0,
0,0,10566,2264554,
0,0,37679,9257891,
13958,2491264,0,0,
38504,12240812,0,0,
0,0,10022,2028612,
0,0,42367,10119217,
13444,2860824,0,0,
43045,12496491,0,0,
0,0,14998,2426054,
0,0,42704,10356806,
10421,2953987,0,0,
48827,13015659,0,0,
0,0,11830,1747128,
0,0,50791,11720019,
11551,3335197,0,0,
53119,13848699,0,0,
0,0,14012,2009440,
0,0,54061,11944357,
12361,3715559,0,0,
55431,14484877,0,0,
0,0,14959,1068713,
0,0,58050,13290724,
10895,2843945,0,0,
60256,16011002,0,0,
0,0,14128,1211778,
0,0,63671,13763455,
11405,2569259,0,0,
62566,17017976,0,0,
0,0,16869,1420029,
0,0,67113,14276009,
13139,2409601,0,0,
64785,17993195,0,0,
0,0,18717,1890179,
0,0,70249,14617579,
12145,2309823,0,0,
68726,18741522,0,0,
0,0,16385,1611533,
0,0,75473,15463953,
14463,2479287,0,0,
71410,19079190,0,0,
0,0,16884,1688810,
0,0,77710,15880084,
15184,2709492,0,0,
72383,19158095,0,0,
0,0,15395,1534001,
0,0,82295,16555257,
13798,1370520,0,0,
75217,20672551,0,0,
0,0,15849,1353917,
0,0,83692,17118580,
11599,866205,0,0,
81205,21504439,0,0,
0,0,16496,1479248,
0,0,83860,17149072,
10329,640043,0,0,
85668,22001660,0,0,
0,0,12324,1187148,
0,0,88481,17547557,
9942,597852,0,0,
86437,22133899,0,0,
0,0,8304,631438,
0,0,92645,18124735,
7668,424200,0,0,
89210,22334258,0,0,
0,0,6809,538125,
0,0,94318,18223808,
7968,398948,0,0,
89613,22384111,0,0,
0,0,4140,345666,
0,0,96991,18416425,
7124,331912,0,0,
90612,22455916,0,0,
0,0,4137,345583,
0,0,96995,18416583,
4092,196116,0,0,
93645,22591787,0,0,
0,0,3820,217602,
0,0,97313,18544639,
2262,109050,0,0,
95476,22678928,0,0,
0,0,2017,111645,
0,0,99116,18650596,
22,3958,0,0,
97716,22784020,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,2,150,
0,0,0,0,
0,0,0,0,
3,121,0,0,
0,0,2,150,
0,0,1,75,
0,0,0,0,
4,196,0,0,
0,0,22,6852,
0,0,12,7590,
62,52612,0,0,
5,271,0,0,
0,0,157,105611,
0,0,56,17532,
395,297059,0,0,
21,13969,0,0,
0,0,513,301519,
0,0,106,63668,
857,555903,0,0,
139,107107,0,0,
0,0,946,669458,
0,0,475,100609,
1633,1054477,0,0,
350,187412,0,0,
0,0,1336,630026,
0,0,1083,587345,
2508,1590320,0,0,
719,364621,0,0,
0,0,1732,810504,
0,0,1951,978457,
4052,2412456,0,0,
1504,577874,0,0,
0,0,2411,624847,
0,0,3096,1871040,
4812,2482796,0,0,
3323,1627147,0,0,
0,0,4742,888008,
0,0,4538,2380168,
5360,2325754,0,0,
6150,2999394,0,0,
0,0,6247,1056383,
0,0,6043,2870813,
7148,2309422,0,0,
8138,4085272,0,0,
0,0,9556,1517708,
0,0,8059,3395351,
5388,1543814,0,0,
12785,5890069,0,0,
0,0,10492,1656598,
0,0,11693,4216023,
10179,1525299,0,0,
14951,7164787,0,0,
0,0,11528,2264934,
0,0,14849,4638789,
10530,1735522,0,0,
17635,7728947,0,0,
0,0,9245,2072935,
0,0,21530,5696660,
8574,1556686,0,0,
25441,8926931,0,0,
0,0,8907,2503249,
0,0,24810,6084208,
7605,1736479,0,0,
28853,9872811,0,0,
0,0,11435,3025601,
0,0,26440,6580582,
7789,1499485,0,0,
31360,11074504,0,0,
0,0,12197,2762001,
0,0,31711,7938313,
9659,1685739,0,0,
33578,11481996,0,0,
0,0,10296,2313260,
0,0,38839,9335687,
11419,2262797,0,0,
35444,11581034,0,0,
0,0,10013,1390763,
0,0,42016,11210250,
13437,2709431,0,0,
37631,11837819,0,0,
0,0,7532,1695598,
0,0,48654,12086428,
13899,2653513,0,0,
40907,12633135,0,0,
0,0,12814,2688926,
0,0,49643,12402155,
16144,3228816,0,0,
42213,12828617,0,0,
0,0,13724,3496666,
0,0,55155,12958195,
14012,1876204,0,0,
47753,14843507,0,0,
0,0,12257,2206911,
0,0,60281,15367235,
16063,1557257,0,0,
53393,16163693,0,0,
0,0,12432,2034696,
0,0,63237,16449891,
16903,2113297,0,0,
60728,16651632,0,0,
0,0,13562,1842628,
0,0,65788,17198672,
15739,2419177,0,0,
67868,17831676,0,0,
0,0,17941,2099893,
0,0,67546,17647882,
18142,3267916,0,0,
68517,18090061,0,0,
0,0,16564,1718698,
0,0,73466,18626908,
17528,3651610,0,0,
73122,18539766,0,0,
0,0,15941,2080779,
0,0,77438,19095218,
19378,3298744,0,0,
75775,19572747,0,0,
0,0,17900,2486650,
0,0,79079,19202521,
20265,2409857,0,0,
77077,20753119,0,0,
0,0,17839,2228393,
0,0,80670,19818860,
20705,2674367,0,0,
78526,20850900,0,0,
0,0,15313,1324515,
0,0,86327,21049279,
16092,1965844,0,0,
85161,21887911,0,0,
0,0,15054,1361952,
0,0,89407,21202081,
14693,1626183,0,0,
87805,22422099,0,0,
0,0,12914,1019100,
0,0,91962,21608770,
13656,1441222,0,0,
89190,22668318,0,0,
0,0,4419,546319,
0,0,100500,22092532,
11438,1280366,0,0,
92236,22872760,0,0,
0,0,3906,471160,
0,0,101855,22201971,
10619,1220677,0,0,
93056,22932524,0,0,
0,0,2828,141656,
0,0,102934,22531540,
9538,1144968,0,0,
94138,23008308,0,0,
0,0,1541,81255,
0,0,104221,22591941,
7073,356979,0,0,
96603,23796297,0,0,
0,0,873,39849,
0,0,104890,22633422,
4395,233325,0,0,
99282,23920026,0,0,
0,0,28,2180,
0,0,105735,22671091,
0,0,0,0,
103677,24153351,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,2,150,
0,0,0,0,
0,0,0,0,
3,121,0,0,
0,0,3,225,
0,0,0,0,
0,0,0,0,
4,196,0,0,
0,0,61,41675,
0,0,5,2255,
150,124410,0,0,
5,271,0,0,
0,0,228,177798,
0,0,98,22004,
468,367032,0,0,
98,75292,0,0,
0,0,660,365516,
0,0,296,98874,
1092,725664,0,0,
259,215175,0,0,
0,0,1272,700240,
0,0,727,245737,
1558,826422,0,0,
657,558359,0,0,
0,0,2167,1240807,
0,0,1331,394515,
2142,691724,0,0,
1654,1168886,0,0,
0,0,3248,1286322,
0,0,2702,1150488,
3012,930450,0,0,
3145,1645445,0,0,
0,0,4993,1714859,
0,0,3741,1600081,
4251,1510243,0,0,
3889,1961259,0,0,
0,0,6409,2277427,
0,0,5839,2127233,
5823,2240979,0,0,
4736,2196882,0,0,
0,0,8533,2788573,
0,0,7916,2742882,
6616,2293200,0,0,
6837,2979537,0,0,
0,0,6945,1843719,
0,0,13461,4747537,
6633,2102771,0,0,
10040,4040690,0,0,
0,0,7300,891176,
0,0,18212,6738580,
11831,3003333,0,0,
13011,4397813,0,0,
0,0,11011,1569263,
0,0,19776,7005534,
12669,2595703,0,0,
15833,5545755,0,0,
0,0,9100,1718358,
0,0,24899,7620653,
8638,1320534,0,0,
25740,7808442,0,0,
0,0,10891,2213437,
0,0,28919,8155705,
9025,1321363,0,0,
31724,8897916,0,0,
0,0,10057,1886623,
0,0,32777,9209385,
11239,2065555,0,0,
32471,9123597,0,0,
0,0,9869,2543839,
0,0,38173,9541463,
9494,1321208,0,0,
38509,10683255,0,0,
0,0,7621,1165813,
0,0,44497,11938745,
12564,1302248,0,0,
40074,11282508,0,0,
0,0,9381,1347715,
0,0,47205,12409671,
15741,1971029,0,0,
40651,11366843,0,0,
0,0,12324,1544058,
0,0,50128,13145246,
18825,1852357,0,0,
42518,12180982,0,0,
0,0,10998,1224246,
0,0,55466,14191036,
20856,1406356,0,0,
45613,13144735,0,0,
0,0,11632,1662668,
0,0,59435,14858673,
19651,1129359,0,0,
51426,13847738,0,0,
0,0,12337,1881911,
0,0,63916,15954660,
20900,1447634,0,0,
53470,13959882,0,0,
0,0,13366,1355578,
0,0,66339,17257613,
22630,1772782,0,0,
55650,14063934,0,0,
0,0,15010,1841934,
0,0,68094,17396406,
25138,2124804,0,0,
57208,14164178,0,0,
0,0,12121,1040263,
0,0,73969,18698371,
29366,2621142,0,0,
58754,14269574,0,0,
0,0,13448,1127830,
0,0,75684,18932198,
31365,2692859,0,0,
61094,14571356,0,0,
0,0,14124,1000924,
0,0,77090,19357120,
38663,3555207,0,0,
61961,14611081,0,0,
0,0,15373,1180463,
0,0,77766,19475430,
37438,3772014,0,0,
65956,14945624,0,0,
0,0,13858,998356,
0,0,80469,19829399,
34205,3489371,0,0,
71131,15460011,0,0,
0,0,13610,1029308,
0,0,81581,19911755,
34429,3636949,0,0,
72301,15525631,0,0,
0,0,11534,959450,
0,0,84616,20129088,
31285,2460469,0,0,
78448,16903220,0,0,
0,0,9514,697612,
0,0,86906,20432656,
24336,1675234,0,0,
85817,17762169,0,0,
0,0,6548,467906,
0,0,89888,20664110,
19706,1398524,0,0,
90619,18045219,0,0,
0,0,4168,260666,
0,0,92268,20871350,
14912,1078648,0,0,
95413,18365095,0,0,
0,0,3652,205914,
0,0,92786,20926252,
7321,438079,0,0,
103006,19005814,0,0,
0,0,48,8022,
0,0,96390,21124144,
4230,268320,0,0,
106097,19175573,0,0,
0,0,46,7902,
0,0,96392,21124264,
2787,183691,0,0,
107540,19260202,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,1,75,
0,0,1,75,
0,0,0,0,
3,121,0,0,
0,0,2,150,
0,0,1,75,
0,0,0,0,
4,196,0,0,
0,0,57,26503,
0,0,1,75,
158,136772,0,0,
6,1314,0,0,
0,0,157,92901,
0,0,75,4047,
571,506679,0,0,
46,29066,0,0,
0,0,333,272473,
0,0,251,29871,
1063,939995,0,0,
241,190539,0,0,
0,0,824,180918,
0,0,746,421358,
1631,1340559,0,0,
539,456447,0,0,
0,0,1343,350037,
0,0,1237,550487,
3092,1898722,0,0,
740,664124,0,0,
0,0,2006,676662,
0,0,2288,754168,
3763,2274287,0,0,
1755,1300557,0,0,
0,0,2739,965497,
0,0,3981,1310485,
4930,2536750,0,0,
2682,2010910,0,0,
0,0,3152,1387928,
0,0,5773,1867921,
7512,3314398,0,0,
4516,2683516,0,0,
0,0,6696,2128180,
0,0,7890,2414006,
8161,3211799,0,0,
6843,4013695,0,0,
0,0,4607,1772695,
0,0,13161,3879179,
7628,2686160,0,0,
10865,5690767,0,0,
0,0,6364,1643890,
0,0,15492,5075462,
7560,1865436,0,0,
17281,7820955,0,0,
0,0,5557,1336967,
0,0,20727,6048405,
6038,1600114,0,0,
22669,9152625,0,0,
0,0,5687,1433811,
0,0,25053,6877709,
7305,2235769,0,0,
23915,9387187,0,0,
0,0,8873,2253521,
0,0,27343,7472957,
6327,2305763,0,0,
27366,10160622,0,0,
0,0,9859,2801041,
0,0,33209,8514673,
10781,3199923,0,0,
28242,10333310,0,0,
0,0,7055,2403745,
0,0,41082,10254494,
10142,3488010,0,0,
33300,10756428,0,0,
0,0,8560,2772482,
0,0,44633,11072231,
8665,2155705,0,0,
41427,13048495,0,0,
0,0,7314,1966424,
0,0,50240,12918596,
9514,1847994,0,0,
45065,14456817,0,0,
0,0,8490,2370046,
0,0,51996,13264616,
10299,2728771,0,0,
47201,14586061,0,0,
0,0,9704,2633480,
0,0,54658,13652890,
11567,1907673,0,0,
52359,16276717,0,0,
0,0,10474,1830696,
0,0,58149,15289549,
16354,2217304,0,0,
54801,16988777,0,0,
0,0,11314,1168372,
0,0,62645,16876481,
16762,1850582,0,0,
59004,18168294,0,0,
0,0,12810,1653108,
0,0,65064,17453136,
11618,2164154,0,0,
68306,18870216,0,0,
0,0,12352,1825812,
0,0,70849,18414437,
13129,1935021,0,0,
71120,20011914,0,0,
0,0,13805,2414263,
0,0,74609,18785513,
13991,2211835,0,0,
74280,20481928,0,0,
0,0,12938,2189608,
0,0,78615,19720207,
13407,1662825,0,0,
78721,21515273,0,0,
0,0,12304,1878926,
0,0,82694,20534550,
14812,1976638,0,0,
79797,21621209,0,0,
0,0,16466,2420176,
0,0,83602,20773046,
12909,1578503,0,0,
83946,22291042,0,0,
0,0,15651,1718787,
0,0,86739,21893773,
14249,1374923,0,0,
87657,22977147,0,0,
0,0,11178,1494138,
0,0,92553,22416093,
13595,944713,0,0,
90399,23681107,0,0,
0,0,9285,1243437,
0,0,96063,22871929,
8216,753044,0,0,
96344,24018856,0,0,
0,0,7624,1081170,
0,0,97969,23103795,
4867,354063,0,0,
99989,24461229,0,0,
0,0,6848,985788,
0,0,98751,23199343,
4795,342861,0,0,
100061,24472431,0,0,
0,0,4537,358589,
0,0,101065,23826767,
1839,99509,0,0,
103335,24725971,0,0,
0,0,2831,222481,
0,0,102901,23966931,
1811,96253,0,0,
103363,24729227,0,0,
0,0,10,8414,
0,0,105725,24181223,
1770,92970,0,0,
103457,24734231,0,0,
0,0,11,8489,
0,0,105725,24181223,
1540,79352,0,0,
103936,24755496,0,0,
0,0,0,0,
0,0,105736,24189712,
1,75,0,0,
105475,24834773,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,1,75,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,1,75,
0,0,1,75,
0,0,0,0,
3,121,0,0,
0,0,5,3223,
0,0,2,150,
16,15664,0,0,
4,196,0,0,
0,0,68,31958,
0,0,2,150,
227,215777,0,0,
9,3419,0,0,
0,0,264,74220,
0,0,2,150,
634,590960,0,0,
91,59009,0,0,
0,0,486,86180,
0,0,165,54691,
1182,1101568,0,0,
239,185459,0,0,
0,0,1107,156097,
0,0,418,110778,
1926,1803716,0,0,
490,331020,0,0,
0,0,1871,414475,
0,0,1019,151511,
2700,2157672,0,0,
1001,861029,0,0,
0,0,2538,677188,
0,0,1916,387238,
3860,2714880,0,0,
1450,1241516,0,0,
0,0,4291,1218181,
0,0,1916,387238,
5076,3090076,0,0,
2270,1876176,0,0,
0,0,4160,1570130,
0,0,5557,774179,
5916,2997286,0,0,
3909,2980589,0,0,
0,0,6139,2445107,
0,0,7306,1008640,
6686,2933156,0,0,
5423,3999935,0,0,
0,0,5892,1990108,
0,0,11185,2460545,
7624,2007018,0,0,
8064,5861504,0,0,
0,0,4146,1794524,
0,0,16218,3519058,
4672,1759424,0,0,
14074,7267574,0,0,
0,0,5738,1859870,
0,0,17573,4114593,
5827,1557889,0,0,
16710,8598012,0,0,
0,0,7975,2495459,
0,0,20037,4406717,
4306,1575824,0,0,
20685,9973319,0,0,
0,0,8210,2482990,
0,0,26174,5264272,
7846,1850874,0,0,
21750,10860732,0,0,
0,0,7765,2215817,
0,0,31664,6183326,
8344,1890040,0,0,
23995,11549115,0,0,
0,0,6307,1291887,
0,0,36346,7553844,
10003,2068623,0,0,
25397,12017925,0,0,
0,0,6590,1318954,
0,0,38308,7938758,
12572,2963186,0,0,
27264,12172690,0,0,
0,0,9655,1744203,
0,0,39627,8079357,
10930,2426752,0,0,
31489,13574601,0,0,
0,0,8963,1790427,
0,0,45358,8799606,
8338,1586770,0,0,
38825,15335807,0,0,
0,0,7489,1823367,
0,0,49099,9418005,
11152,2429798,0,0,
39381,15410011,0,0,
0,0,8116,1813596,
0,0,50791,10142457,
15423,3019369,0,0,
41807,16230753,0,0,
0,0,11481,1554679,
0,0,53107,11164605,
21221,3995811,0,0,
42699,16800523,0,0,
0,0,10206,1497454,
0,0,57773,11831143,
20030,3692610,0,0,
47488,18254826,0,0,
0,0,11333,2027671,
0,0,58905,11874493,
20160,3977766,0,0,
54426,19163092,0,0,
0,0,13463,1793847,
0,0,65405,13026851,
18692,3194682,0,0,
59554,20808992,0,0,
0,0,13620,1502920,
0,0,68457,13929773,
20048,3094988,0,0,
62143,21578799,0,0,
0,0,14728,1648710,
0,0,71099,14385779,
20416,3266750,0,0,
64057,21801191,0,0,
0,0,11734,815984,
0,0,76785,15659799,
19485,2639929,0,0,
68556,22998986,0,0,
0,0,10389,931121,
0,0,79364,15798340,
19925,2932947,0,0,
69418,23136572,0,0,
0,0,10134,995074,
0,0,81153,16092971,
20367,3211295,0,0,
70623,23232717,0,0,
0,0,12752,1033348,
0,0,84456,16461844,
19206,1992758,0,0,
73345,24688343,0,0,
0,0,4876,416764,
0,0,92479,17122753,
13410,1549244,0,0,
79322,25179510,0,0,
0,0,4443,382469,
0,0,93697,17180967,
10858,1312722,0,0,
83830,25486120,0,0,
0,0,5575,392615,
0,0,95516,17287422,
6241,422117,0,0,
88881,26390149,0,0,
0,0,4851,356243,
0,0,96242,17323944,
3065,281167,0,0,
92267,26538061,0,0,
0,0,4622,242026,
0,0,96472,17438236,
2269,253901,0,0,
93064,26565402,0,0,
0,0,133,12943,
0,0,100961,17667319,
401,17179,0,0,
94932,26802124,0,0,
0,0,0,0,
0,0,101094,17680262,
0,0,0,0,
95333,26819303,0,0,
0,0,0,0,
0,0,0,0,
1,21,0,0,
0,0,0,0,
0,0,2,76,
0,0,0,0,
0,0,0,0,
2,46,0,0,
0,0,3,121,
0,0,0,0,
0,0,0,0,
3,91,0,0,
0,0,4,152,
0,0,2,76,
1,21,0,0,
4,136,0,0,
0,0,5,217,
0,0,2,76,
1,21,0,0,
5,201,0,0,
0,0,6,282,
0,0,2,76,
1,21,0,0,
6,266,0,0,
0,0,5,291,
0,0,7,367,
4,236,0,0,
7,341,0,0,
0,0,6,366,
0,0,8,442,
5,257,0,0,
9,491,0,0,
0,0,5,291,
0,0,13,817,
5,311,0,0,
13,737,0,0,
0,0,4,236,
0,0,20,1322,
7,451,0,0,
18,1058,0,0,
0,0,5,311,
0,0,24,1622,
4,300,0,0,
26,1584,0,0,
0,0,160,100730,
0,0,47,15617,
132,52554,0,0,
33,4845,0,0,
0,0,519,235053,
0,0,210,125668,
480,89754,0,0,
66,29236,0,0,
0,0,874,317560,
0,0,542,308698,
1225,287673,0,0,
191,40593,0,0,
0,0,1530,484970,
0,0,910,432514,
1787,568243,0,0,
880,122040,0,0,
0,0,2390,524844,
0,0,1433,785103,
2636,785724,0,0,
1567,333861,0,0,
0,0,3760,864348,
0,0,2277,1090727,
3886,1094572,0,0,
2370,594554,0,0,
0,0,4845,1276111,
0,0,3812,1408712,
4533,1167111,0,0,
3574,1150980,0,0,
0,0,5425,1930279,
0,0,5900,1695460,
6018,1379278,0,0,
5901,1822221,0,0,
0,0,6891,2103585,
0,0,8669,2576053,
7537,2182827,0,0,
6938,1887014,0,0,
0,0,9068,2433114,
0,0,10850,3556386,
8999,2507071,0,0,
10003,2674849,0,0,
0,0,9551,1637311,
0,0,15853,5385907,
7236,1868114,0,0,
19281,4474551,0,0,
0,0,11319,2027561,
0,0,18404,5761060,
7482,2250654,0,0,
23854,5365400,0,0,
0,0,12990,2554218,
0,0,22273,6075481,
8613,1908459,0,0,
27103,6643923,0,0,
0,0,12876,2101786,
0,0,25622,7401858,
11106,2959092,0,0,
29489,6921515,0,0,
0,0,15379,2159333,
0,0,28176,8219386,
12652,3736318,0,0,
31985,7425837,0,0,
0,0,13052,1836930,
0,0,32824,9004870,
14266,3842750,0,0,
